Age,Department,JobRole,OverTime,MonthlyIncome,YearsAtCompany,MaritalStatus,JobSatisfaction,Attrition,AttritionRiskScore,RiskBand,EmployeeID,IncomeBand,DeptShort,TenureBucket
24,Research & Development,Healthcare Representative,Yes,3388,3,Married,3,0,0.475,Medium,EMP2229,3-6K,R&D,2-3y
32,Research & Development,Research Scientist,No,4021,4,Single,4,0,0.211,Low,EMP2230,3-6K,R&D,4-5y
30,Research & Development,Research Scientist,No,12300,1,Married,3,0,0.123,Low,EMP2231,10K+,R&D,0-1y
50,Research & Development,Manufacturing Director,No,5749,3,Divorced,2,0,0.136,Low,EMP2232,3-6K,R&D,2-3y
31,Sales,Sales Representative,Yes,3993,0,Single,4,1,0.842,High,EMP2233,3-6K,Sales,0-1y
43,Research & Development,Manufacturing Director,No,2893,1,Divorced,2,0,0.179,Low,EMP2234,<3K,R&D,0-1y
31,Research & Development,Research Scientist,Yes,1940,4,Married,3,1,0.409,Medium,EMP2235,<3K,R&D,4-5y
32,Research & Development,Research Scientist,Yes,2729,1,Married,1,0,0.567,Medium,EMP2236,<3K,R&D,0-1y
34,Research & Development,Healthcare Representative,Yes,5776,0,Single,3,0,0.58,Medium,EMP2237,3-6K,R&D,0-1y
48,Research & Development,Manufacturing Director,No,9312,0,Single,2,0,0.2,Low,EMP2238,6-10K,R&D,0-1y
19,Research & Development,Manufacturing Director,No,3991,2,Single,1,0,0.446,Medium,EMP2239,3-6K,R&D,2-3y
25,Sales,Sales Representative,No,12884,10,Married,1,0,0.183,Low,EMP2240,10K+,Sales,6-10y
19,Research & Development,Research Scientist,No,3660,6,Divorced,3,0,0.144,Low,EMP2241,3-6K,R&D,6-10y
27,Research & Development,Laboratory Technician,No,4765,17,Divorced,1,0,0.142,Low,EMP2242,3-6K,R&D,10y+
29,Research & Development,Research Director,No,2999,6,Single,1,0,0.249,Low,EMP2243,<3K,R&D,6-10y
22,Research & Development,Laboratory Technician,No,9366,2,Single,1,0,0.409,Medium,EMP2244,6-10K,R&D,2-3y
30,Research & Development,Manufacturing Director,No,17216,9,Single,1,0,0.034,Low,EMP2245,10K+,R&D,6-10y
18,Research & Development,Research Scientist,No,2061,7,Divorced,2,0,0.142,Low,EMP2246,<3K,R&D,6-10y
27,Research & Development,Research Scientist,Yes,4490,3,Single,2,1,0.736,High,EMP2247,3-6K,R&D,2-3y
47,Sales,Sales Executive,Yes,10890,25,Single,3,0,0.065,Low,EMP2248,10K+,Sales,10y+
40,Sales,Manager,No,2450,15,Married,3,0,0.14,Low,EMP2249,<3K,Sales,10y+
38,Research & Development,Manufacturing Director,No,7418,0,Married,3,0,0.133,Low,EMP2250,6-10K,R&D,0-1y
27,Research & Development,Research Scientist,No,10633,15,Single,4,1,0.082,Low,EMP2251,10K+,R&D,10y+
23,Research & Development,Healthcare Representative,No,5670,4,Married,1,0,0.144,Low,EMP2252,3-6K,R&D,4-5y
26,Research & Development,Laboratory Technician,Yes,7351,5,Single,3,1,0.686,High,EMP2253,6-10K,R&D,4-5y
36,Research & Development,Manufacturing Director,No,14306,7,Single,1,0,0.205,Low,EMP2254,10K+,R&D,6-10y
44,Sales,Sales Representative,No,15861,0,Single,4,0,0.25,Low,EMP2255,10K+,Sales,0-1y
45,Sales,Sales Representative,No,5249,3,Married,2,0,0.222,Low,EMP2256,3-6K,Sales,2-3y
42,Sales,Sales Executive,Yes,4052,0,Divorced,2,0,0.344,Medium,EMP2257,3-6K,Sales,0-1y
30,Research & Development,Research Director,No,3274,2,Married,1,0,0.172,Low,EMP2258,3-6K,R&D,2-3y
37,Human Resources,Human Resources,No,9295,0,Married,3,0,0.076,Low,EMP2259,6-10K,HR,0-1y
34,Research & Development,Healthcare Representative,No,2554,3,Married,2,0,0.211,Low,EMP2260,<3K,R&D,2-3y
35,Research & Development,Healthcare Representative,No,4727,1,Married,4,0,0.184,Low,EMP2261,3-6K,R&D,0-1y
55,Research & Development,Research Scientist,No,5747,3,Divorced,1,0,0.098,Low,EMP2262,3-6K,R&D,2-3y
21,Sales,Sales Executive,No,4118,5,Married,2,0,0.179,Low,EMP2263,3-6K,Sales,4-5y
34,Research & Development,Research Scientist,No,6335,14,Divorced,4,0,0.12,Low,EMP2264,6-10K,R&D,10y+
47,Sales,Manager,No,19999,4,Married,4,0,0.01,Low,EMP2265,10K+,Sales,4-5y
23,Research & Development,Research Director,No,5080,5,Married,4,0,0.132,Low,EMP2266,3-6K,R&D,4-5y
31,Human Resources,Manager,No,4274,0,Single,3,0,0.28,Low,EMP2267,3-6K,HR,0-1y
32,Research & Development,Research Scientist,No,9494,4,Married,4,0,0.053,Low,EMP2268,6-10K,R&D,4-5y
34,Research & Development,Healthcare Representative,No,6196,2,Married,1,0,0.139,Low,EMP2269,6-10K,R&D,2-3y
22,Human Resources,Human Resources,No,11987,4,Divorced,4,0,0.074,Low,EMP2270,10K+,HR,4-5y
42,Research & Development,Healthcare Representative,No,5946,1,Divorced,3,0,0.163,Low,EMP2271,3-6K,R&D,0-1y
42,Research & Development,Manufacturing Director,No,4737,2,Married,2,0,0.199,Low,EMP2272,3-6K,R&D,2-3y
41,Research & Development,Healthcare Representative,No,2036,10,Divorced,1,0,0.111,Low,EMP2273,<3K,R&D,6-10y
29,Research & Development,Healthcare Representative,No,2228,4,Divorced,3,0,0.143,Low,EMP2274,<3K,R&D,4-5y
37,Research & Development,Research Director,No,1979,8,Married,1,0,0.109,Low,EMP2275,<3K,R&D,6-10y
28,Research & Development,Manufacturing Director,No,6691,3,Single,3,0,0.216,Low,EMP2276,6-10K,R&D,2-3y
34,Research & Development,Research Scientist,No,2567,0,Single,1,0,0.318,Medium,EMP2277,<3K,R&D,0-1y
56,Sales,Sales Representative,No,10835,0,Single,2,0,0.223,Low,EMP2278,10K+,Sales,0-1y
37,Research & Development,Laboratory Technician,No,5522,3,Single,1,1,0.37,Medium,EMP2279,3-6K,R&D,2-3y
26,Research & Development,Laboratory Technician,No,4749,4,Divorced,2,0,0.245,Low,EMP2280,3-6K,R&D,4-5y
38,Research & Development,Manufacturing Director,No,3414,1,Single,2,1,0.238,Low,EMP2281,3-6K,R&D,0-1y
24,Research & Development,Research Director,No,7648,3,Married,1,0,0.184,Low,EMP2282,6-10K,R&D,2-3y
26,Research & Development,Manufacturing Director,Yes,3489,7,Married,4,0,0.314,Medium,EMP2283,3-6K,R&D,6-10y
27,Sales,Manager,No,3159,2,Married,4,1,0.133,Low,EMP2284,3-6K,Sales,2-3y
33,Sales,Sales Executive,No,10442,6,Single,2,0,0.185,Low,EMP2285,10K+,Sales,6-10y
45,Research & Development,Manufacturing Director,Yes,6601,15,Married,1,0,0.098,Low,EMP2286,6-10K,R&D,10y+
42,Research & Development,Healthcare Representative,No,4773,8,Married,4,0,0.131,Low,EMP2287,3-6K,R&D,6-10y
41,Research & Development,Research Scientist,No,7729,2,Married,3,1,0.101,Low,EMP2288,6-10K,R&D,2-3y
27,Research & Development,Laboratory Technician,Yes,5458,1,Single,3,1,0.823,High,EMP2289,3-6K,R&D,0-1y
32,Research & Development,Laboratory Technician,No,6705,4,Married,3,0,0.205,Low,EMP2290,6-10K,R&D,4-5y
39,Sales,Manager,No,3465,9,Single,1,0,0.149,Low,EMP2291,3-6K,Sales,6-10y
31,Research & Development,Healthcare Representative,No,16961,5,Married,2,0,0.044,Low,EMP2292,10K+,R&D,4-5y
34,Research & Development,Research Scientist,No,3948,13,Married,1,0,0.059,Low,EMP2293,3-6K,R&D,10y+
40,Research & Development,Research Scientist,No,12782,14,Single,3,0,0.056,Low,EMP2294,10K+,R&D,10y+
33,Research & Development,Laboratory Technician,No,4895,3,Divorced,4,0,0.199,Low,EMP2295,3-6K,R&D,2-3y
39,Research & Development,Research Director,No,8466,7,Single,3,0,0.095,Low,EMP2296,6-10K,R&D,6-10y
51,Research & Development,Laboratory Technician,Yes,8134,3,Divorced,3,1,0.319,Medium,EMP2297,6-10K,R&D,2-3y
35,Sales,Manager,No,10206,0,Divorced,3,0,0.017,Low,EMP2298,10K+,Sales,0-1y
47,Research & Development,Research Scientist,No,3420,28,Married,4,0,0.015,Low,EMP2299,3-6K,R&D,10y+
42,Research & Development,Research Scientist,No,9814,4,Single,1,0,0.206,Low,EMP2300,6-10K,R&D,4-5y
23,Research & Development,Research Scientist,No,14996,3,Single,2,1,0.186,Low,EMP2301,10K+,R&D,2-3y
27,Sales,Manager,No,4711,0,Divorced,2,1,0.174,Low,EMP2302,3-6K,Sales,0-1y
29,Research & Development,Laboratory Technician,No,5536,1,Married,3,0,0.211,Low,EMP2303,3-6K,R&D,0-1y
29,Sales,Sales Representative,Yes,4072,1,Single,2,1,0.829,High,EMP2304,3-6K,Sales,0-1y
36,Sales,Sales Executive,No,4489,6,Married,4,0,0.049,Low,EMP2305,3-6K,Sales,6-10y
42,Research & Development,Research Scientist,No,13922,10,Single,2,0,0.125,Low,EMP2306,10K+,R&D,6-10y
48,Sales,Sales Executive,No,3126,0,Married,4,0,0.072,Low,EMP2307,3-6K,Sales,0-1y
39,Research & Development,Research Director,No,3235,5,Married,4,0,0.073,Low,EMP2308,3-6K,R&D,4-5y
32,Sales,Sales Representative,No,13173,0,Single,1,0,0.333,Medium,EMP2309,10K+,Sales,0-1y
18,Research & Development,Manufacturing Director,No,7657,2,Divorced,4,0,0.091,Low,EMP2310,6-10K,R&D,2-3y
37,Sales,Sales Representative,No,17434,26,Single,4,0,0.102,Low,EMP2311,10K+,Sales,10y+
37,Research & Development,Research Director,Yes,4239,4,Married,1,0,0.432,Medium,EMP2312,3-6K,R&D,4-5y
38,Research & Development,Research Scientist,No,5822,3,Married,2,0,0.071,Low,EMP2313,3-6K,R&D,2-3y
55,Research & Development,Research Scientist,No,3776,10,Divorced,4,0,0.023,Low,EMP2314,3-6K,R&D,6-10y
48,Sales,Sales Executive,No,5877,6,Married,4,0,0.061,Low,EMP2315,3-6K,Sales,6-10y
44,Research & Development,Research Scientist,No,2047,1,Divorced,2,0,0.091,Low,EMP2316,<3K,R&D,0-1y
28,Research & Development,Laboratory Technician,Yes,7916,4,Married,3,0,0.408,Medium,EMP2317,6-10K,R&D,4-5y
32,Sales,Sales Representative,No,6489,4,Divorced,1,0,0.3,Low,EMP2318,6-10K,Sales,4-5y
36,Sales,Sales Executive,No,5262,4,Single,3,0,0.199,Low,EMP2319,3-6K,Sales,4-5y
30,Research & Development,Research Scientist,No,4382,2,Married,3,0,0.174,Low,EMP2320,3-6K,R&D,2-3y
41,Research & Development,Research Scientist,Yes,3320,5,Single,2,0,0.517,Medium,EMP2321,3-6K,R&D,4-5y
40,Research & Development,Research Scientist,Yes,8105,2,Divorced,2,0,0.251,Low,EMP2322,6-10K,R&D,2-3y
27,Sales,Manager,No,2852,12,Divorced,4,0,0.091,Low,EMP2323,<3K,Sales,10y+
47,Research & Development,Manufacturing Director,No,7197,1,Married,2,0,0.09,Low,EMP2324,6-10K,R&D,0-1y
37,Sales,Manager,Yes,16999,5,Married,2,0,0.19,Low,EMP2325,10K+,Sales,4-5y
21,Research & Development,Research Scientist,Yes,12296,5,Married,2,0,0.354,Medium,EMP2326,10K+,R&D,4-5y
36,Research & Development,Research Director,No,2373,2,Single,2,0,0.231,Low,EMP2327,<3K,R&D,2-3y
39,Research & Development,Laboratory Technician,Yes,4043,1,Married,2,1,0.44,Medium,EMP2328,3-6K,R&D,0-1y
45,Research & Development,Manufacturing Director,No,6848,0,Married,3,0,0.146,Low,EMP2329,6-10K,R&D,0-1y
33,Sales,Manager,No,5225,5,Married,4,0,0.112,Low,EMP2330,3-6K,Sales,4-5y
44,Research & Development,Manufacturing Director,Yes,2515,2,Single,3,0,0.415,Medium,EMP2331,<3K,R&D,2-3y
38,Research & Development,Research Director,No,6713,3,Divorced,1,0,0.155,Low,EMP2332,6-10K,R&D,2-3y
25,Human Resources,Human Resources,Yes,5401,2,Single,2,0,0.666,High,EMP2333,3-6K,HR,2-3y
24,Human Resources,Human Resources,No,15566,0,Married,3,0,0.1,Low,EMP2334,10K+,HR,0-1y
47,Sales,Manager,No,4725,3,Single,3,0,0.11,Low,EMP2335,3-6K,Sales,2-3y
47,Research & Development,Laboratory Technician,No,10325,0,Single,4,0,0.192,Low,EMP2336,10K+,R&D,0-1y
39,Research & Development,Healthcare Representative,No,2705,2,Single,2,0,0.202,Low,EMP2337,<3K,R&D,2-3y
50,Sales,Manager,Yes,3085,3,Married,2,0,0.244,Low,EMP2338,3-6K,Sales,2-3y
46,Research & Development,Research Director,No,8078,11,Married,3,0,0.099,Low,EMP2339,6-10K,R&D,10y+
43,Research & Development,Manufacturing Director,No,9858,0,Married,1,0,0.113,Low,EMP2340,6-10K,R&D,0-1y
28,Sales,Manager,No,3208,4,Married,3,0,0.145,Low,EMP2341,3-6K,Sales,4-5y
52,Research & Development,Laboratory Technician,No,5504,2,Married,4,0,0.132,Low,EMP2342,3-6K,R&D,2-3y
41,Research & Development,Manufacturing Director,Yes,2540,8,Single,3,0,0.36,Medium,EMP2343,<3K,R&D,6-10y
33,Human Resources,Human Resources,No,4916,1,Single,2,0,0.243,Low,EMP2344,3-6K,HR,0-1y
30,Research & Development,Healthcare Representative,No,8606,2,Married,4,1,0.12,Low,EMP2345,6-10K,R&D,2-3y
39,Research & Development,Healthcare Representative,No,4275,6,Married,3,0,0.034,Low,EMP2346,3-6K,R&D,6-10y
21,Research & Development,Research Director,No,4736,2,Married,3,0,0.199,Low,EMP2347,3-6K,R&D,2-3y
43,Research & Development,Healthcare Representative,No,2917,7,Single,4,0,0.089,Low,EMP2348,<3K,R&D,6-10y
28,Research & Development,Research Scientist,No,3802,0,Divorced,1,0,0.275,Low,EMP2349,3-6K,R&D,0-1y
40,Sales,Sales Executive,No,14284,1,Single,4,0,0.128,Low,EMP2350,10K+,Sales,0-1y
32,Sales,Manager,No,5653,0,Married,3,0,0.166,Low,EMP2351,3-6K,Sales,0-1y
34,Research & Development,Manufacturing Director,No,3129,6,Single,3,1,0.12,Low,EMP2352,3-6K,R&D,6-10y
30,Research & Development,Laboratory Technician,No,4568,2,Married,1,1,0.296,Low,EMP2353,3-6K,R&D,2-3y
35,Sales,Manager,No,2256,4,Married,4,0,0.066,Low,EMP2354,<3K,Sales,4-5y
54,Research & Development,Research Director,No,3109,0,Married,1,0,0.121,Low,EMP2355,3-6K,R&D,0-1y
49,Research & Development,Manufacturing Director,No,11477,4,Single,4,0,0.01,Low,EMP2356,10K+,R&D,4-5y
40,Research & Development,Healthcare Representative,No,5022,1,Married,4,1,0.041,Low,EMP2357,3-6K,R&D,0-1y
36,Sales,Sales Executive,Yes,15365,5,Single,2,0,0.383,Medium,EMP2358,10K+,Sales,4-5y
44,Research & Development,Laboratory Technician,No,5154,1,Married,2,0,0.2,Low,EMP2359,3-6K,R&D,0-1y
47,Sales,Sales Executive,No,5325,2,Single,1,0,0.178,Low,EMP2360,3-6K,Sales,2-3y
29,Research & Development,Healthcare Representative,No,7727,2,Single,2,0,0.207,Low,EMP2361,6-10K,R&D,2-3y
36,Research & Development,Laboratory Technician,No,1248,27,Married,1,1,0.034,Low,EMP2362,<3K,R&D,10y+
20,Research & Development,Laboratory Technician,No,6079,9,Single,4,0,0.273,Low,EMP2363,6-10K,R&D,6-10y
47,Research & Development,Healthcare Representative,No,5287,0,Single,3,0,0.148,Low,EMP2364,3-6K,R&D,0-1y
55,Research & Development,Healthcare Representative,No,12299,2,Divorced,1,0,0.133,Low,EMP2365,10K+,R&D,2-3y
37,Research & Development,Healthcare Representative,Yes,9233,10,Divorced,4,0,0.152,Low,EMP2366,6-10K,R&D,6-10y
18,Research & Development,Healthcare Representative,No,2911,4,Divorced,1,0,0.267,Low,EMP2367,<3K,R&D,4-5y
42,Research & Development,Research Director,No,10755,6,Married,3,0,0.011,Low,EMP2368,10K+,R&D,6-10y
28,Research & Development,Healthcare Representative,No,4701,1,Married,1,0,0.205,Low,EMP2369,3-6K,R&D,0-1y
31,Research & Development,Manufacturing Director,No,3302,0,Married,1,0,0.235,Low,EMP2370,3-6K,R&D,0-1y
42,Sales,Manager,No,6053,1,Single,1,0,0.209,Low,EMP2371,6-10K,Sales,0-1y
39,Research & Development,Research Scientist,Yes,4858,15,Married,2,0,0.168,Low,EMP2372,3-6K,R&D,10y+
32,Sales,Sales Executive,No,12659,4,Single,3,0,0.152,Low,EMP2373,10K+,Sales,4-5y
31,Human Resources,Manager,Yes,6550,2,Divorced,4,0,0.385,Medium,EMP2374,6-10K,HR,2-3y
38,Research & Development,Research Scientist,No,6082,4,Married,4,0,0.093,Low,EMP2375,6-10K,R&D,4-5y
33,Sales,Manager,No,8913,5,Married,3,0,0.141,Low,EMP2376,6-10K,Sales,4-5y
27,Sales,Sales Representative,No,9907,5,Married,3,0,0.241,Low,EMP2377,6-10K,Sales,4-5y
34,Research & Development,Research Director,No,8358,2,Single,2,0,0.25,Low,EMP2378,6-10K,R&D,2-3y
40,Research & Development,Laboratory Technician,No,11857,24,Married,2,0,0.023,Low,EMP2379,10K+,R&D,10y+
35,Research & Development,Healthcare Representative,No,7591,1,Married,4,0,0.096,Low,EMP2380,6-10K,R&D,0-1y
24,Research & Development,Manufacturing Director,No,5956,10,Married,3,0,0.098,Low,EMP2381,3-6K,R&D,6-10y
45,Research & Development,Manufacturing Director,No,10738,2,Married,3,0,0.097,Low,EMP2382,10K+,R&D,2-3y
18,Human Resources,Human Resources,No,5166,4,Single,1,0,0.402,Medium,EMP2383,3-6K,HR,4-5y
32,Human Resources,Manager,No,5531,4,Married,2,0,0.144,Low,EMP2384,3-6K,HR,4-5y
31,Research & Development,Research Scientist,No,14000,0,Married,3,0,0.139,Low,EMP2385,10K+,R&D,0-1y
38,Sales,Manager,No,13254,1,Single,2,0,0.133,Low,EMP2386,10K+,Sales,0-1y
42,Research & Development,Manufacturing Director,No,5407,5,Divorced,3,0,0.124,Low,EMP2387,3-6K,R&D,4-5y
47,Sales,Sales Executive,Yes,4232,8,Married,4,0,0.212,Low,EMP2388,3-6K,Sales,6-10y
30,Research & Development,Research Director,Yes,12145,4,Married,1,0,0.375,Medium,EMP2389,10K+,R&D,4-5y
42,Sales,Sales Executive,No,8435,12,Divorced,4,0,0.055,Low,EMP2390,6-10K,Sales,10y+
38,Sales,Sales Executive,No,6461,2,Married,4,0,0.124,Low,EMP2391,6-10K,Sales,2-3y
21,Research & Development,Research Director,No,4550,2,Divorced,2,0,0.184,Low,EMP2392,3-6K,R&D,2-3y
54,Research & Development,Research Director,No,6518,8,Married,4,0,0.056,Low,EMP2393,6-10K,R&D,6-10y
24,Sales,Manager,No,5367,0,Married,1,0,0.262,Low,EMP2394,3-6K,Sales,0-1y
40,Research & Development,Manufacturing Director,No,3769,8,Single,2,1,0.103,Low,EMP2395,3-6K,R&D,6-10y
40,Research & Development,Healthcare Representative,Yes,5831,1,Single,1,0,0.607,High,EMP2396,3-6K,R&D,0-1y
39,Sales,Sales Executive,No,6285,4,Married,3,0,0.047,Low,EMP2397,6-10K,Sales,4-5y
32,Research & Development,Healthcare Representative,Yes,4418,0,Single,4,1,0.538,Medium,EMP2398,3-6K,R&D,0-1y
44,Research & Development,Manufacturing Director,No,8929,1,Single,3,0,0.142,Low,EMP2399,6-10K,R&D,0-1y
22,Research & Development,Laboratory Technician,Yes,11035,14,Married,3,0,0.281,Low,EMP2400,10K+,R&D,10y+
36,Research & Development,Manufacturing Director,Yes,9259,5,Married,1,0,0.326,Medium,EMP2401,6-10K,R&D,4-5y
31,Human Resources,Human Resources,Yes,4666,1,Single,4,1,0.542,Medium,EMP2402,3-6K,HR,0-1y
30,Research & Development,Research Scientist,Yes,8231,0,Married,1,0,0.456,Medium,EMP2403,6-10K,R&D,0-1y
40,Research & Development,Research Scientist,Yes,5669,2,Divorced,3,1,0.329,Medium,EMP2404,3-6K,R&D,2-3y
46,Research & Development,Manufacturing Director,No,2752,1,Married,3,0,0.08,Low,EMP2405,<3K,R&D,0-1y
33,Human Resources,Human Resources,No,7863,10,Divorced,4,0,0.159,Low,EMP2406,6-10K,HR,6-10y
44,Research & Development,Laboratory Technician,No,5886,5,Married,4,0,0.104,Low,EMP2407,3-6K,R&D,4-5y
37,Sales,Manager,No,19999,5,Single,3,0,0.035,Low,EMP2408,10K+,Sales,4-5y
28,Sales,Sales Representative,No,12106,11,Married,3,0,0.097,Low,EMP2409,10K+,Sales,10y+
34,Sales,Sales Representative,No,8031,4,Divorced,2,0,0.283,Low,EMP2410,6-10K,Sales,4-5y
34,Human Resources,Manager,No,6229,25,Married,3,0,0.025,Low,EMP2411,6-10K,HR,10y+
30,Sales,Sales Representative,Yes,5943,2,Divorced,3,0,0.601,High,EMP2412,3-6K,Sales,2-3y
40,Sales,Sales Representative,No,3127,4,Divorced,3,0,0.254,Low,EMP2413,3-6K,Sales,4-5y
39,Research & Development,Manufacturing Director,No,2087,1,Single,3,0,0.205,Low,EMP2414,<3K,R&D,0-1y
22,Sales,Manager,No,3361,3,Married,2,0,0.241,Low,EMP2415,3-6K,Sales,2-3y
22,Research & Development,Research Director,Yes,5290,2,Married,1,1,0.623,High,EMP2416,3-6K,R&D,2-3y
40,Research & Development,Research Scientist,No,1706,0,Single,1,0,0.314,Medium,EMP2417,<3K,R&D,0-1y
29,Sales,Manager,No,4026,1,Married,2,0,0.287,Low,EMP2418,3-6K,Sales,0-1y
39,Human Resources,Manager,No,4740,2,Divorced,2,0,0.064,Low,EMP2419,3-6K,HR,2-3y
44,Sales,Sales Executive,No,4824,3,Married,3,0,0.063,Low,EMP2420,3-6K,Sales,2-3y
25,Research & Development,Healthcare Representative,No,3774,6,Single,4,0,0.188,Low,EMP2421,3-6K,R&D,6-10y
24,Research & Development,Manufacturing Director,No,4501,2,Married,3,0,0.267,Low,EMP2422,3-6K,R&D,2-3y
52,Research & Development,Research Director,No,14018,1,Single,4,0,0.15,Low,EMP2423,10K+,R&D,0-1y
40,Research & Development,Manufacturing Director,Yes,7817,9,Divorced,3,0,0.243,Low,EMP2424,6-10K,R&D,6-10y
33,Research & Development,Research Director,Yes,3991,13,Single,4,1,0.273,Low,EMP2425,3-6K,R&D,10y+
28,Research & Development,Laboratory Technician,No,5231,3,Divorced,4,1,0.166,Low,EMP2426,3-6K,R&D,2-3y
32,Research & Development,Laboratory Technician,No,5347,3,Married,1,1,0.229,Low,EMP2427,3-6K,R&D,2-3y
26,Sales,Manager,No,3560,0,Married,3,0,0.164,Low,EMP2428,3-6K,Sales,0-1y
44,Research & Development,Manufacturing Director,No,3558,1,Married,3,0,0.172,Low,EMP2429,3-6K,R&D,0-1y
30,Sales,Sales Representative,Yes,9469,1,Single,4,0,0.734,High,EMP2430,6-10K,Sales,0-1y
46,Research & Development,Laboratory Technician,No,4311,4,Married,3,0,0.13,Low,EMP2431,3-6K,R&D,4-5y
33,Research & Development,Research Scientist,Yes,2974,0,Divorced,1,1,0.583,Medium,EMP2432,<3K,R&D,0-1y
27,Research & Development,Research Director,No,5304,2,Divorced,1,0,0.141,Low,EMP2433,3-6K,R&D,2-3y
33,Research & Development,Research Scientist,No,5795,6,Single,1,0,0.223,Low,EMP2434,3-6K,R&D,6-10y
18,Human Resources,Manager,Yes,1835,5,Married,1,0,0.585,Medium,EMP2435,<3K,HR,4-5y
35,Research & Development,Research Scientist,Yes,5311,1,Divorced,1,0,0.456,Medium,EMP2436,3-6K,R&D,0-1y
35,Research & Development,Research Scientist,No,8755,0,Divorced,4,0,0.08,Low,EMP2437,6-10K,R&D,0-1y
44,Sales,Sales Executive,Yes,6961,1,Married,2,0,0.288,Low,EMP2438,6-10K,Sales,0-1y
20,Human Resources,Manager,Yes,18515,3,Single,3,0,0.43,Medium,EMP2439,10K+,HR,2-3y
47,Research & Development,Research Director,No,10808,3,Divorced,4,0,0.069,Low,EMP2440,10K+,R&D,2-3y
44,Research & Development,Laboratory Technician,No,12051,0,Married,3,0,0.114,Low,EMP2441,10K+,R&D,0-1y
48,Research & Development,Research Scientist,No,19999,2,Married,2,0,0.069,Low,EMP2442,10K+,R&D,2-3y
36,Research & Development,Manufacturing Director,Yes,8241,9,Married,2,0,0.205,Low,EMP2443,6-10K,R&D,6-10y
46,Research & Development,Research Scientist,No,5941,14,Single,4,0,0.094,Low,EMP2444,3-6K,R&D,10y+
23,Research & Development,Healthcare Representative,No,9279,14,Divorced,3,0,0.068,Low,EMP2445,6-10K,R&D,10y+
43,Sales,Sales Executive,Yes,3993,0,Single,4,1,0.428,Medium,EMP2446,3-6K,Sales,0-1y
30,Research & Development,Laboratory Technician,No,5763,13,Married,1,1,0.126,Low,EMP2447,3-6K,R&D,10y+
22,Research & Development,Research Scientist,Yes,3803,7,Divorced,1,0,0.495,Medium,EMP2448,3-6K,R&D,6-10y
26,Research & Development,Manufacturing Director,No,6760,5,Divorced,1,0,0.244,Low,EMP2449,6-10K,R&D,4-5y
37,Sales,Sales Executive,Yes,3795,3,Divorced,3,1,0.337,Medium,EMP2450,3-6K,Sales,2-3y
29,Research & Development,Research Director,Yes,3722,1,Divorced,3,0,0.406,Medium,EMP2451,3-6K,R&D,0-1y
40,Sales,Sales Executive,No,6818,4,Single,2,0,0.205,Low,EMP2452,6-10K,Sales,4-5y
20,Sales,Sales Executive,No,5035,0,Divorced,2,0,0.227,Low,EMP2453,3-6K,Sales,0-1y
18,Research & Development,Manufacturing Director,Yes,1881,0,Divorced,3,1,0.636,High,EMP2454,<3K,R&D,0-1y
49,Research & Development,Manufacturing Director,Yes,2439,12,Married,4,1,0.117,Low,EMP2455,<3K,R&D,10y+
45,Research & Development,Research Scientist,No,2889,1,Married,4,0,0.15,Low,EMP2456,<3K,R&D,0-1y
27,Research & Development,Research Scientist,No,3342,11,Single,2,0,0.17,Low,EMP2457,3-6K,R&D,10y+
36,Sales,Sales Executive,No,6822,0,Married,3,0,0.183,Low,EMP2458,6-10K,Sales,0-1y
46,Research & Development,Healthcare Representative,Yes,6126,1,Married,1,0,0.309,Medium,EMP2459,6-10K,R&D,0-1y
40,Sales,Sales Representative,No,9758,1,Married,4,0,0.153,Low,EMP2460,6-10K,Sales,0-1y
38,Research & Development,Laboratory Technician,Yes,8217,2,Married,1,1,0.584,Medium,EMP2461,6-10K,R&D,2-3y
46,Research & Development,Research Scientist,Yes,9794,9,Married,2,0,0.177,Low,EMP2462,6-10K,R&D,6-10y
30,Research & Development,Research Director,No,7590,11,Single,3,0,0.217,Low,EMP2463,6-10K,R&D,10y+
37,Sales,Sales Executive,No,6095,3,Divorced,4,0,0.084,Low,EMP2464,6-10K,Sales,2-3y
36,Sales,Manager,No,9943,5,Single,1,0,0.187,Low,EMP2465,6-10K,Sales,4-5y
34,Research & Development,Research Scientist,No,9006,0,Single,3,1,0.27,Low,EMP2466,6-10K,R&D,0-1y
33,Research & Development,Laboratory Technician,No,6679,0,Single,1,0,0.367,Medium,EMP2467,6-10K,R&D,0-1y
37,Sales,Sales Executive,No,10928,8,Divorced,1,0,0.022,Low,EMP2468,10K+,Sales,6-10y
37,Research & Development,Research Scientist,No,1494,2,Divorced,2,0,0.132,Low,EMP2469,<3K,R&D,2-3y
